Stkcd,Year,Net Fixed Assets,Total Assets,Total liabilities,Depreciation and amortization,Net profit,Trdsta,Nnindcd,OWNERSHIPTYPECODE,M2,Lev,NPR,Size,Tang,Growth,NDTS,SOE
002148,2025,165082603.0,1367176760.0,142569205.4,13206137.77,-9136595.37,1.0,I,P0306,8.5342965,0.1042800094115116,-0.0066828193963741,21.0360136913766,0.1207470810138697,-0.0162353790579709,0.0096594223632063,0
002149,2010,998754053.6,2423374457.0,1378594911.0,40705506.49,67068456.74,1.0,C32,P0301,19.7330678,0.5688740784643832,0.0276756472967974,21.608426809555947,0.4121336059786653,0.1862063727044679,0.0167970353786723,1
002149,2011,1240267411.0,2729415610.0,1733263568.0,66819090.83,6168495.71,1.0,C32,P0301,17.3229731,0.6350310160349673,0.0022600060201165,21.72735336095762,0.4544076784993546,0.1262871910347943,0.0244810979263066,1
002149,2012,1357568293.0,2621535023.0,1582872293.0,85048621.43,54470289.67,1.0,C32,P0301,14.3916404,0.6037959741573897,0.0207780133365015,21.687025869796067,0.5178524341995793,-0.0395251593801795,0.0324422983800815,1
002149,2013,1291878705.0,2782846999.0,1727171671.0,87950676.31,51896008.47,1.0,C32,P0301,13.5889076,0.6206491667061284,0.0186485309787597,21.74674034097564,0.4642291529014096,0.0615334048886365,0.0316045676753355,1
002149,2014,1314349441.0,2896869223.0,1816596396.0,92081292.79,39119558.31,1.0,C32,P0301,11.0119364,0.6270895425920302,0.0135040815786249,21.7868964124986,0.4537137646962395,0.0409732277918883,0.0317864859272592,1
002149,2015,1278347993.0,2866693572.0,1882433660.0,101324831.6,-175093204.5,1.0,C32,P0301,13.3431019,0.6566567415458662,-0.0610784515688026,21.776425137075115,0.4459311610721398,-0.0104166424774778,0.0353455397499318,1
002149,2016,1284199407.0,3327724635.0,1397499597.0,105683160.4,40897518.62,1.0,C32,P0301,11.3331207,0.4199565018996832,0.0122899347469596,21.92555461459505,0.3859091565128855,0.1608232799986199,0.031758385080441,1
002149,2017,1270006510.0,3568704947.0,1526322241.0,114761037.2,91449703.03,1.0,C32,P0301,8.1739625,0.4276963950979162,0.0256254592038706,21.99546860698068,0.35587321699644,0.0724159413508684,0.0321576142898764,1
002149,2018,1219861442.0,3872349599.0,1756862610.0,117329707.9,102954364.1,1.0,C32,P0301,8.9443284,0.4536942146064741,0.0265870530198479,22.07712729128287,0.3150184173234303,0.0850853899410362,0.0302993582837405,1
002149,2019,1332587806.0,4425801965.0,2295231018.0,123698628.0,116873500.0,1.0,C32,P0301,8.7447711,0.5186022863542201,0.0264073044669092,22.21071733401347,0.3010952176663873,0.1429241735154605,0.0279494267882363,1
002149,2020,1268146753.0,5589338784.0,2646300789.0,130138351.0,123967659.0,1.0,C32,P0301,10.0834733,0.4734550706740628,0.0221793066748555,22.444126831607296,0.2268867216691512,0.2628985273632775,0.0232833177642645,1
002149,2021,1259722074.0,5764755588.0,2749465823.0,133581019.8,175579076.6,1.0,C32,P0301,8.9676257,0.476944040563199,0.0304573323048574,22.47502859393176,0.2185213327382441,0.031384178125353,0.0231720179218116,1
002149,2022,1470021456.0,6395308929.0,3199948980.0,132355831.9,257543735.8,1.0,C32,P0301,11.8100353,0.5003587810261355,0.0402707263494573,22.578830578707223,0.2298593347592763,0.1093807588846557,0.0206957683154011,1
002149,2023,1638043109.0,6563615852.0,3114010866.0,156096482.9,279993108.0,1.0,C32,P0301,9.6982498,0.4744352710786889,0.0426583630598495,22.604807485000386,0.2495641344550765,0.0263172467301461,0.0237820869502038,1
002149,2024,1689504876.0,6868983429.0,3341338621.0,161179638.3,184828588.9,1.0,C32,P0301,7.2743696,0.4864385910283726,0.0269077063309945,22.65028195974258,0.245961413863239,0.0465242914706763,0.0234648459944625,1
002150,2010,225242712.7,743905607.8,259385262.2,21204187.04,54277159.09,1.0,C38,P0306,19.7330678,0.3486803426137582,0.0729624276533112,20.42742471351197,0.3027839961660254,0.1929423193917063,0.0285038677187936,0
002150,2011,298069345.3,834252133.6,328256223.2,22284560.63,44931814.85,1.0,C38,P0306,17.3229731,0.3934736394182114,0.0538587952494749,20.542046233099228,0.3572892813755939,0.1214489107928459,0.0267120211414224,0
002150,2012,297096324.7,881718327.2,355933695.7,25909626.16,44808720.96,1.0,C38,P0306,14.3916404,0.4036818615649163,0.0508197681478339,20.597383206049685,0.3369515133517347,0.0568967002759368,0.0293853778023181,0
002150,2013,284257605.8,902862232.1,343191506.1,25932403.26,50629094.59,1.0,C38,P0306,13.5889076,0.3801150318379787,0.0560762127265418,20.6210805328536,0.3148405102058981,0.0239803395798122,0.0287224366442739,0
002150,2014,272585413.5,893533003.3,301696319.9,27279375.2,60741545.39,1.0,C38,P0306,11.0119364,0.3376442938154201,0.0679790731463405,20.610693828982885,0.3050647401867489,-0.0103329483373126,0.0305297902811107,0
002150,2015,258985987.0,904232683.4,266349914.7,26988444.75,70428661.78,1.0,C38,P0306,13.3431019,0.2945590439161071,0.0778877639272909,20.622597278378112,0.28641520236383,0.0119745773916396,0.0298467919214343,0
002150,2016,247438856.7,1371822922.0,295499974.1,27808314.99,106801731.6,1.0,C38,P0306,11.3331207,0.2154067914750881,0.0778538759538237,21.03940629232276,0.1803723007771698,0.5171127378871296,0.0202710674563287,0
002150,2017,313109266.9,1444459113.0,283699595.7,29101332.46,81724798.93,1.0,C38,P0306,8.1739625,0.1964054178804575,0.0565781323918996,21.091000772174013,0.2167657527181248,0.0529486640258953,0.0201468717238796,0
002150,2018,320513681.8,1572556219.0,296914682.8,34218509.88,141726495.1,1.0,C38,P0306,8.9443284,0.1888102181738279,0.0901249147010622,21.17596829725116,0.2038169942209233,0.0886817112697325,0.0217598006777524,0
002150,2019,350906710.2,1695275255.0,295370904.4,32218020.26,178150943.7,1.0,C38,P0306,8.7447711,0.1742318266776093,0.1050867363129181,21.251110956925,0.2069909940377204,0.0780379324549922,0.0190045953687916,0
002150,2020,411524197.0,1835266582.0,322682066.3,35318334.06,158880877.6,1.0,C38,P0306,10.0834733,0.1758229945800865,0.0865710078079545,21.330455584195644,0.2242312920837568,0.0825773434650882,0.0192442528003269,0
002150,2021,410772463.9,2058444653.0,407629190.4,41521677.29,177330954.1,1.0,C38,P0306,8.9676257,0.1980277632463504,0.0861480311562207,21.44521651175909,0.1995547770989789,0.1216052606138501,0.0201713838793216,0
002150,2022,430875736.4,2146937809.0,380692193.1,42993415.74,178161021.5,1.0,C38,P0306,11.8100353,0.1773186868777157,0.0829837831133933,21.487308388958684,0.2006931614850516,0.0429903013768327,0.0200254593122217,0
002150,2023,618626946.6,4166094056.0,2301928763.0,70991784.15,101566821.2,1.0,C38,P0306,9.6982498,0.5525388366315847,0.0243793874633539,22.150244756582666,0.1484908737739741,0.7136780766233886,0.0170403699954296,0
002150,2024,604594914.6,5018329438.0,2873921309.0,96409856.05,273267248.9,1.0,C38,P0306,7.2743696,0.5726848634603331,0.0544538281665517,22.33636293399117,0.1204773265824004,0.2045646042898653,0.0192115438496248,0
002150,2025,832923144.1,5315315826.0,2875257791.0,107583862.9,347475187.2,1.0,C38,P0306,8.5342965,0.5409382781989369,0.0653724441923688,22.393858268611805,0.1567024747665483,0.0591803291651495,0.0202403519229752,0
002151,2010,72520997.3,919006522.8,230918328.9,15419097.58,40963954.21,1.0,C39,P0306,19.7330678,0.251269521130759,0.0445741713401471,20.63880377800968,0.0789123858218604,0.902928592529542,0.01677800668163,0
002151,2011,135507411.6,1245100097.0,487073528.4,26194660.2,38419138.24,1.0,C39,P0306,17.3229731,0.3911922660463819,0.030856264755395,20.942481762828027,0.1088325444086765,0.3548327091373285,0.0210381962567624,0
002151,2012,164458470.3,1439933610.0,639510474.7,38549559.82,55999435.09,1.0,C39,P0306,14.3916404,0.4441249723311896,0.0388902895946709,21.087862845304823,0.1142125367154948,0.1564802006436595,0.0267717619425523,0
002151,2013,399734333.6,1690750434.0,841424770.8,52347780.66,64626609.89,1.0,C39,P0306,13.5889076,0.4976634953801821,0.0382236246050255,21.248438311110107,0.2364242087782897,0.1741863807179277,0.030961269982439,0
002151,2014,395798096.2,1893148715.0,558553258.9,75936945.19,50912022.79,1.0,C39,P0306,11.0119364,0.2950392932548883,0.0268927751880284,21.361507266573884,0.209068676466867,0.1197091403496868,0.0401114527286357,0
002151,2015,468834376.8,3791803201.0,1007944491.0,76107324.46,47417464.3,1.0,C39,P0306,13.3431019,0.2658219421129709,0.0125052545679308,22.05610752152195,0.123644174538477,1.0029082612244755,0.0200715386389062,0
002151,2016,504756937.5,5632264486.0,1149003273.0,92932951.48,60016407.66,1.0,C39,P0306,11.3331207,0.2040037849529355,0.0106558219716388,22.45177741599212,0.0896188271617328,0.48537890482149,0.0165001043028077,0
002151,2017,605171150.1,6685512089.0,2088356422.0,110888438.3,115007783.9,1.0,C39,P0306,8.1739625,0.312370450340831,0.0172025392174861,22.62320864725908,0.0905197899642897,0.1870025112666557,0.0165863791469991,0
002151,2018,616294571.1,6549499620.0,2298785297.0,159906045.7,131459253.8,1.0,C39,P0306,8.9443284,0.3509864005458176,0.0200716484353349,22.60265448978228,0.0940979627234484,-0.0203443606397463,0.0244150019051379,0
002151,2019,593499454.7,6142688001.0,2546298739.0,167948170.0,-759386038.8,1.0,C39,P0306,8.7447711,0.4145251620439578,-0.1236243870234619,22.538528268484644,0.0966188506730899,-0.0621133892057543,0.0273411525984485,0
002151,2020,716223675.6,7102006209.0,2456335430.0,216488530.8,129037723.9,1.0,C39,P0306,10.0834733,0.345865007395687,0.0181691933381411,22.683643145727697,0.1008480779265395,0.156172380535008,0.0304827290246037,0
002151,2021,654378636.8,7183433150.0,2503211473.0,240093819.5,194146211.2,1.0,C39,P0306,8.9676257,0.3484700728369693,0.0270269392289117,22.695043260323164,0.0910955281598186,0.0114653435386767,0.0334232691369864,0
002151,2022,1006640715.0,7608554051.0,2794668844.0,262960829.8,73312211.33,1.0,C39,P0306,11.8100353,0.3673061695122865,0.0096354985242385,22.7525389843276,0.1323038133464657,0.0591807415928969,0.0345612094015996,0
002151,2023,565381509.0,6493049653.0,881006569.2,303691344.6,-55949503.19,1.0,C39,P0306,9.6982498,0.1356845575319059,-0.0086168297148551,22.593998157602,0.087074878403059,-0.1466118779629867,0.04677175762235,0
002151,2024,522083871.4,6170590518.0,915466094.1,213415738.3,-400292867.7,1.0,C39,P0306,7.2743696,0.148359559985309,-0.0648710794424489,22.543060378225647,0.0846084130646894,-0.0496622006965576,0.0345859505143718,0
002151,2025,608323793.1,6437963180.0,1379500992.0,204469010.5,-282045534.5,1.0,C39,P0306,8.5342965,0.2142759990124702,-0.0438097464390903,22.585478050639228,0.0944901013087185,0.043330157984079,0.0317598912549232,0
002152,2010,301493115.7,2773932858.0,747750762.9,25305708.27,475704715.0,1.0,C39,P0301,19.7330678,0.2695633965124616,0.1714910703869675,21.74353195450864,0.1086879643934049,0.2504175073369797,0.0091226823306189,1
002152,2011,298227860.8,3377610274.0,916588549.4,30092573.75,507442933.4,1.0,C39,P0301,17.3229731,0.2713719094401357,0.1502372660653506,21.940434276858536,0.0882955215691057,0.2176251001385989,0.008909427467593,1
002152,2012,290435983.0,4020427291.0,1026647919.0,31775993.96,581348296.6,1.0,C39,P0301,14.3916404,0.2553579121548153,0.1445986345534435,22.11465402522236,0.0722400784737882,0.19031710731941,0.0079036360217563,1
002152,2013,389213922.3,5055167431.0,1434481420.0,40073463.23,711065198.5,1.0,C39,P0301,13.5889076,0.2837653627856663,0.1406610578592327,22.343676810729875,0.0769932801657979,0.2573706885127201,0.0079272276886925,1
002152,2014,543707699.1,6644312952.0,2317279769.0,57210225.03,817421545.6,1.0,C39,P0301,11.0119364,0.3487613822137136,0.1230257441973663,22.61702713053818,0.081830537337399,0.3143606107395812,0.0086104049347614,1
002152,2015,578063013.0,7700178135.0,2936967773.0,67485555.9,917578591.6,1.0,C39,P0301,13.3431019,0.381415562277768,0.1191632940839751,22.76450929995404,0.0750713818388826,0.1589126205565279,0.0087641551554832,1
002152,2016,745038026.3,11906552263.0,3036704472.0,110380126.4,891655450.1,1.0,C39,P0301,11.3331207,0.2550448194341412,0.0748877954259562,23.200354695869777,0.0625737837321077,0.546269716655068,0.0092705364207747,1
002152,2017,966316457.5,12691220013.0,3206980888.0,135593367.0,963999900.0,1.0,C39,P0301,8.1739625,0.2526928762337264,0.0759580165667718,23.264176253767893,0.0761405488605644,0.065902179965092,0.010684029341632,1
002152,2018,1089049676.0,13440218513.0,3930616507.0,151793186.0,784005293.2,1.0,C39,P0301,8.9443284,0.2924518305411572,0.0583327787745172,23.321517430316987,0.0810291644400439,0.059017060553105,0.0112939522414147,1
002152,2019,1116170777.0,14187209412.0,4275642056.0,165740845.6,883376877.9,1.0,C39,P0301,8.7447711,0.3013730136656419,0.0622657248685433,23.375606650004706,0.0786744415047477,0.0555787763627113,0.0116824134180898,1
002152,2020,1610529066.0,15709682674.0,4764394274.0,162585274.6,849033695.4,1.0,C39,P0301,10.0834733,0.3032775628170527,0.054045247954319,23.4775430900284,0.1025182430110745,0.1073130886975026,0.010349367200719,1
002152,2021,1519435610.0,17033372329.0,5030375360.0,161626687.9,978614385.0,1.0,C39,P0301,8.9676257,0.2953246874921875,0.0574527677842085,23.55844033485912,0.0892034519443398,0.0842594775762559,0.0094888249242825,1
002152,2022,1468991686.0,20184188051.0,6755211181.0,174410827.5,1098686665.0,1.0,C39,P0301,11.8100353,0.3346783712047967,0.054433037495683,23.728165365076883,0.0727793301513171,0.1849789731089016,0.0086409632658648,1
002152,2023,1492389361.0,26152346591.0,11732540171.0,174341047.1,1271552320.0,1.0,C39,P0301,9.6982498,0.4486228465264224,0.0486209646838188,23.987204759224827,0.0570652180601486,0.2956848462231957,0.0066663634367708,1
002152,2024,1871879816.0,28094088762.0,12792994149.0,219127267.7,1156892319.0,1.0,C39,P0301,7.2743696,0.4553624877238864,0.0411792077970797,24.05882502681479,0.0666289564277272,0.0742473400711286,0.0077997641979543,1
002152,2025,1883053151.0,29668988149.0,14264374555.0,197994304.3,1108662398.0,1.0,C39,P0301,8.5342965,0.4807839918019174,0.0373677185225262,24.11336816716238,0.0634687351500886,0.0560580341416947,0.0066734431017888,1
002153,2010,129396691.6,1070041696.0,164245160.0,24633697.74,228649386.3,1.0,I,P0306,19.7330678,0.1534941681375377,0.19842692988257105,20.790963452885283,0.1209267751749367,0.2313390964451759,0.0230212503233145,0
002153,2011,131230388.6,1302353088.0,176932324.8,23626704.34,274334016.2,1.0,I,P0306,17.3229731,0.1358558799685512,0.2018149760355905,20.98743853290781,0.1007640629942592,0.2171049902713323,0.0181415505193626,0
002153,2012,125490003.6,1525291267.0,196405724.3,27226381.96,306238760.8,1.0,I,P0306,14.3916404,0.1287660452460979,0.1993007728641248,21.14545122352271,0.0822728132750792,0.1711810576211418,0.0178499559717206,0
002153,2013,261514285.5,2384650177.0,528888912.0,35740382.13,362633160.3,1.0,I,P0306,13.5889076,0.2217888884085156,0.1520697516967496,21.59231827421842,0.1096656809549302,0.5634064316713878,0.0149876835079277,0
002153,2014,330292546.9,2473696974.0,559522432.2,60599110.23,395151959.9,1.0,I,P0306,11.0119364,0.2261887523334133,0.1597414574433642,21.62897961917885,0.1335218300267039,0.0373416603654733,0.0244973862469542,0
002153,2015,344501556.1,5276802862.0,610810610.0,66042208.39,372860202.2,1.0,I,P0306,13.3431019,0.1157539187978101,0.0706602486299212,22.38658623270357,0.0652860387453299,1.1331646185698088,0.0125155724246573,0
002153,2016,350295620.2,6057269280.0,929454221.7,82286647.29,405797847.5,1.0,I,P0306,11.3331207,0.1534444282952532,0.066993529384581,22.52452492160932,0.0578306170664415,0.1479051687946116,0.0135847761567568,0
002153,2017,328105170.3,6787524576.0,1386786573.0,97353238.69,424964145.3,1.0,I,P0306,8.1739625,0.2043140407776256,0.0626095921335784,22.63835214297339,0.0483394449075214,0.1205584995884482,0.0143429666588952,0
002153,2018,320198940.9,10228255475.0,1335944444.0,122934802.8,542661025.9,1.0,I,P0306,8.9443284,0.130613128237296,0.0530550910882483,23.04841987206497,0.0313053327307509,0.5069198439687536,0.0120191368997849,0
002153,2019,314750501.5,10906820851.0,1585472621.0,156201734.1,465176300.7,1.0,I,P0306,8.7447711,0.1453652391159092,0.0426500358862454,23.112654196618305,0.0288581343546265,0.0663422396574426,0.014321472428483,0
002153,2020,301956677.5,10592813518.0,1430241190.0,162721329.1,11069316.06,1.0,I,P0306,10.0834733,0.1350199536289051,0.0010449835675092,23.083441638138844,0.0285058050901109,-0.0287899963967236,0.0153614834079249,0
